DE Electricity Market,market_price_2019,market_price_2020,market_price_2021,market_price_2022,market_price_2023,market_price_2024,market_price_2025
2025-05-03 01:00:00,34.9,13.76,52.73,102.63,102.63,59.14,93.34
2025-05-03 02:00:00,33.6,11.44,51.44,100.97,100.97,57.95,92.2
2025-05-03 03:00:00,32.48,11.15,51.66,97.8,97.8,58.5,92.0
2025-05-03 04:00:00,33.1,11.82,51.6,105.25,105.25,59.14,91.23
2025-05-03 05:00:00,35.96,13.37,56.51,111.92,111.92,69.17,91.84
2025-05-03 06:00:00,41.95,11.56,70.7,125.52,125.52,83.76,92.86
2025-05-03 07:00:00,46.99,10.94,86.42,133.3,133.3,85.47,87.73
2025-05-03 08:00:00,50.1,10.0,87.93,125.1,125.1,92.31,79.9
2025-05-03 09:00:00,47.94,9.4,67.32,110.1,110.1,88.25,13.53
2025-05-03 10:00:00,46.9,9.7,60.98,91.16,91.16,77.95,0.01
2025-05-03 11:00:00,46.47,10.0,57.12,84.16,84.16,72.58,-0.01
2025-05-03 12:00:00,43.7,10.0,52.99,77.83,77.83,64.11,-1.16
2025-05-03 13:00:00,39.84,7.06,49.97,80.02,80.02,59.33,-3.04
2025-05-03 14:00:00,36.66,5.84,50.83,75.13,75.13,60.05,-2.69
2025-05-03 15:00:00,35.61,5.57,50.09,73.5,73.5,64.69,-0.03
2025-05-03 16:00:00,35.47,7.14,49.79,83.86,83.86,72.29,0.0
2025-05-03 17:00:00,38.89,10.21,56.19,97.59,97.59,79.55,28.87
2025-05-03 18:00:00,42.01,20.05,70.06,124.09,124.09,88.89,68.11
2025-05-03 19:00:00,43.96,24.97,82.66,140.08,140.08,105.49,77.54
2025-05-03 20:00:00,44.57,28.69,87.0,171.58,171.58,119.94,90.27
2025-05-03 21:00:00,44.92,28.96,78.25,132.25,132.25,107.95,87.02
2025-05-03 22:00:00,45.37,25.37,68.7,120.95,120.95,93.46,78.63
2025-05-03 23:00:00,42.01,22.33,52.96,114.73,114.73,85.56,65.91
2025-05-04 00:00:00,39.72,22.2,45.28,100.13,100.13,90.8,60.3
2025-05-04 01:00:00,36.77,20.46,37.82,95.24,95.24,87.79,44.9
2025-05-04 02:00:00,35.56,21.86,16.97,94.16,94.16,86.26,31.47
2025-05-04 03:00:00,34.9,20.7,0.12,95.26,95.26,87.72,20.39
2025-05-04 04:00:00,34.98,20.14,0.1,95.91,95.91,90.64,20.02
2025-05-04 05:00:00,34.51,22.99,7.21,106.94,106.94,98.34,15.58
2025-05-04 06:00:00,35.59,34.05,42.01,125.0,125.0,94.19,13.62
2025-05-04 07:00:00,40.87,48.53,50.53,130.0,130.0,90.02,7.83
2025-05-04 08:00:00,45.0,55.13,50.59,119.9,119.9,78.48,2.93
2025-05-04 09:00:00,45.07,40.04,40.28,104.42,104.42,62.38,0.0
2025-05-04 10:00:00,43.62,27.86,35.67,90.0,90.0,41.17,-0.01
2025-05-04 11:00:00,42.65,25.07,33.0,79.6,79.6,31.18,-0.01
2025-05-04 12:00:00,40.56,22.96,26.23,70.06,70.06,24.93,-0.02
2025-05-04 13:00:00,36.98,20.74,18.97,60.21,60.21,14.53,-2.0
2025-05-04 14:00:00,34.95,19.02,2.06,56.69,56.69,13.34,-5.01
2025-05-04 15:00:00,33.0,19.58,0.87,65.28,65.28,26.03,-1.59
2025-05-04 16:00:00,32.68,19.81,5.0,78.88,78.88,63.62,-0.01
2025-05-04 17:00:00,34.11,22.39,32.11,99.6,99.6,79.36,10.07
2025-05-04 18:00:00,41.4,24.24,45.81,115.57,115.57,98.01,80.08
2025-05-04 19:00:00,44.87,27.92,48.36,122.01,122.01,121.92,95.95
2025-05-04 20:00:00,44.81,28.97,50.53,120.74,120.74,135.4,109.0
2025-05-04 21:00:00,45.5,25.99,48.73,114.77,114.77,113.56,112.38
2025-05-04 22:00:00,45.92,22.51,47.69,105.5,105.5,90.26,101.79
2025-05-04 23:00:00,44.3,19.89,40.29,94.12,94.12,83.6,87.35
2025-05-05 00:00:00,35.19,18.14,23.62,91.5,91.5,90.58,75.18
2025-05-05 01:00:00,32.02,17.99,22.37,81.8,81.8,84.82,70.51
2025-05-05 02:00:00,29.04,17.2,22.05,78.49,78.49,83.52,72.25
2025-05-05 03:00:00,28.9,18.05,24.69,79.51,79.51,80.49,75.15
2025-05-05 04:00:00,29.04,18.07,32.29,78.49,78.49,74.74,74.98
2025-05-05 05:00:00,27.94,20.08,45.76,87.52,87.52,71.13,89.49
2025-05-05 06:00:00,28.05,23.2,59.79,101.22,101.22,62.16,110.92
2025-05-05 07:00:00,29.01,27.61,63.01,113.75,113.75,55.08,122.57
2025-05-05 08:00:00,30.7,26.06,63.9,110.7,110.7,41.33,106.69
2025-05-05 09:00:00,30.29,22.35,52.04,97.28,97.28,26.12,90.82
2025-05-05 10:00:00,28.46,19.92,45.18,90.12,90.12,8.85,80.0
2025-05-05 11:00:00,28.73,21.02,37.94,80.94,80.94,0.44,61.65
2025-05-05 12:00:00,28.09,20.27,-0.02,78.44,78.44,0.0,53.83
2025-05-05 13:00:00,26.4,19.1,-12.22,77.01,77.01,-0.04,49.66
2025-05-05 14:00:00,16.12,17.16,-36.71,78.9,78.9,-0.97,59.3
2025-05-05 15:00:00,15.71,16.12,-30.0,81.08,81.08,-0.1,70.42
2025-05-05 16:00:00,21.72,17.31,-24.57,91.16,91.16,0.0,78.88
2025-05-05 17:00:00,30.7,20.42,23.74,100.17,100.17,32.0,89.22
2025-05-05 18:00:00,32.44,24.1,50.9,112.8,112.8,86.5,100.1
2025-05-05 19:00:00,38.47,28.75,68.19,120.54,120.54,96.24,128.92
2025-05-05 20:00:00,41.32,32.41,64.95,128.57,128.57,111.92,128.0
2025-05-05 21:00:00,41.31,27.34,58.72,126.31,126.31,107.53,113.17
2025-05-05 22:00:00,42.34,25.34,55.73,115.56,115.56,98.74,101.52
2025-05-05 23:00:00,39.71,23.24,52.01,103.34,103.34,88.67,94.46
2025-05-06 00:00:00,37.9,20.99,47.59,106.71,106.71,82.86,87.22
2025-05-06 01:00:00,34.99,20.06,48.95,99.62,99.62,79.59,81.68
2025-05-06 02:00:00,34.92,20.0,48.6,95.71,95.71,80.41,81.29
2025-05-06 03:00:00,33.34,19.04,50.16,91.7,91.7,79.95,79.96
2025-05-06 04:00:00,33.07,17.04,53.1,89.93,89.93,81.69,82.39
2025-05-06 05:00:00,36.35,20.1,52.65,91.7,91.7,88.78,97.08
2025-05-06 06:00:00,45.85,24.95,68.12,97.2,97.2,107.09,114.57
2025-05-06 07:00:00,51.63,29.2,74.92,99.02,99.02,130.26,121.86
2025-05-06 08:00:00,48.84,26.96,70.7,95.13,95.13,101.35,108.37
2025-05-06 09:00:00,45.22,24.22,51.06,93.28,93.28,89.0,83.08
2025-05-06 10:00:00,44.75,21.16,54.93,82.53,82.53,81.11,72.27
2025-05-06 11:00:00,45.04,20.34,55.08,74.42,74.42,76.23,59.89
2025-05-06 12:00:00,44.4,20.28,61.58,71.02,71.02,76.26,42.81
2025-05-06 13:00:00,44.19,18.07,59.01,55.75,55.75,74.71,38.17
2025-05-06 14:00:00,42.08,16.41,60.07,50.0,50.0,74.89,45.44
2025-05-06 15:00:00,41.09,16.27,63.05,63.16,63.16,81.11,65.0
2025-05-06 16:00:00,41.16,16.69,64.96,74.64,74.64,81.62,73.73
2025-05-06 17:00:00,43.87,18.79,72.5,90.3,90.3,93.36,89.99
2025-05-06 18:00:00,47.19,22.94,78.97,102.7,102.7,108.37,106.89
2025-05-06 19:00:00,54.4,24.96,91.01,108.05,108.05,136.65,134.09
2025-05-06 20:00:00,56.14,25.42,92.73,111.81,111.81,143.99,161.18
2025-05-06 21:00:00,56.14,24.97,85.0,108.71,108.71,107.98,136.6
2025-05-06 22:00:00,55.0,24.68,80.0,103.12,103.12,94.58,118.28
2025-05-06 23:00:00,45.33,22.14,74.44,92.38,92.38,84.42,101.27
2025-05-07 00:00:00,42.32,20.08,75.57,92.65,92.65,81.73,92.67
2025-05-07 01:00:00,40.98,19.03,68.82,86.17,86.17,79.17,87.05
2025-05-07 02:00:00,40.8,18.57,65.0,82.66,82.66,77.23,85.63
2025-05-07 03:00:00,40.03,18.5,60.25,83.51,83.51,79.99,88.6
2025-05-07 04:00:00,40.03,18.48,60.01,82.94,82.94,80.08,95.16
2025-05-07 05:00:00,42.71,19.07,69.3,84.07,84.07,82.06,108.57
2025-05-07 06:00:00,51.59,23.01,80.0,83.14,83.14,98.84,131.68
2025-05-07 07:00:00,60.16,25.03,91.07,81.87,81.87,121.7,143.95
2025-05-07 08:00:00,63.9,24.98,101.5,75.87,75.87,112.66,125.0
2025-05-07 09:00:00,57.53,21.54,84.16,67.6,67.6,91.75,96.43
2025-05-07 10:00:00,50.61,19.7,78.75,33.9,33.9,85.21,82.41
2025-05-07 11:00:00,51.2,19.06,76.98,5.09,5.09,81.08,73.3
2025-05-07 12:00:00,47.61,17.06,68.94,-0.04,-0.04,74.73,64.43
2025-05-07 13:00:00,48.94,16.75,61.75,-0.99,-0.99,70.43,63.92
2025-05-07 14:00:00,48.0,17.34,53.84,-0.03,-0.03,65.53,68.04
2025-05-07 15:00:00,46.77,18.32,52.22,15.44,15.44,74.05,75.0
2025-05-07 16:00:00,47.1,19.0,53.06,56.62,56.62,83.12,81.8
2025-05-07 17:00:00,48.94,20.39,55.43,75.97,75.97,90.82,95.85
2025-05-07 18:00:00,57.45,26.91,61.28,94.94,94.94,105.86,108.49
2025-05-07 19:00:00,64.99,48.95,77.0,99.36,99.36,133.85,128.93
2025-05-07 20:00:00,68.61,50.98,84.2,106.45,106.45,151.05,147.15
2025-05-07 21:00:00,55.0,35.45,81.15,105.02,105.02,122.04,125.18
2025-05-07 22:00:00,50.98,27.93,76.84,99.3,99.3,101.7,108.49
2025-05-07 23:00:00,45.0,25.8,74.04,96.07,96.07,88.22,96.59
2025-05-08 00:00:00,44.18,23.18,68.63,85.92,85.92,83.97,95.86
2025-05-08 01:00:00,39.03,20.44,60.07,83.93,83.93,80.84,91.66
2025-05-08 02:00:00,35.96,20.04,65.07,83.78,83.78,80.88,91.51
2025-05-08 03:00:00,35.79,20.09,62.63,83.13,83.13,82.47,93.18
2025-05-08 04:00:00,35.08,20.83,61.57,84.09,84.09,82.48,96.09
2025-05-08 05:00:00,36.48,22.61,59.47,90.91,90.91,89.59,109.25
2025-05-08 06:00:00,44.33,26.95,55.16,104.12,104.12,107.48,124.27
2025-05-08 07:00:00,49.44,30.09,56.01,119.45,119.45,118.96,138.73
2025-05-08 08:00:00,49.02,26.8,57.0,110.97,110.97,110.12,124.11
2025-05-08 09:00:00,46.2,22.99,52.76,100.01,100.01,92.41,101.13
2025-05-08 10:00:00,44.66,20.35,45.14,91.83,91.83,85.4,87.81
2025-05-08 11:00:00,43.5,19.01,41.04,81.64,81.64,79.48,75.34
2025-05-08 12:00:00,42.87,17.89,37.0,80.41,80.41,72.93,64.25
2025-05-08 13:00:00,38.19,16.0,23.86,74.32,74.32,68.79,63.75
2025-05-08 14:00:00,35.78,15.04,14.56,74.09,74.09,66.58,70.05
2025-05-08 15:00:00,34.9,16.26,18.18,78.0,78.0,66.95,78.77
2025-05-08 16:00:00,34.38,19.3,31.89,84.01,84.01,75.72,85.3
2025-05-08 17:00:00,35.59,22.47,52.09,97.05,97.05,91.1,91.63
2025-05-08 18:00:00,37.35,26.96,55.28,110.04,110.04,106.5,109.09
2025-05-08 19:00:00,39.19,36.93,69.95,132.9,132.9,127.54,134.96
2025-05-08 20:00:00,39.61,41.62,66.27,128.41,128.41,134.42,185.08
2025-05-08 21:00:00,38.01,30.71,60.74,121.99,121.99,114.65,143.18
2025-05-08 22:00:00,35.24,29.33,56.53,112.56,112.56,96.54,114.77
2025-05-08 23:00:00,32.58,24.9,46.83,99.38,99.38,87.96,106.48
2025-05-09 00:00:00,33.92,21.51,15.02,95.96,95.96,87.6,102.27
2025-05-09 01:00:00,32.01,20.72,6.71,87.52,87.52,88.06,96.55
2025-05-09 02:00:00,30.26,20.89,2.0,84.6,84.6,82.97,93.76
2025-05-09 03:00:00,30.69,21.01,1.61,84.17,84.17,82.95,95.09
2025-05-09 04:00:00,33.1,22.0,0.09,85.25,85.25,88.83,100.28
2025-05-09 05:00:00,37.07,21.73,0.1,92.45,92.45,90.39,112.4
2025-05-09 06:00:00,45.99,21.11,0.09,111.58,111.58,88.13,141.0
2025-05-09 07:00:00,49.92,21.11,0.08,121.0,121.0,80.65,136.03
2025-05-09 08:00:00,54.66,21.06,0.32,117.88,117.88,65.53,100.61
2025-05-09 09:00:00,52.19,20.24,0.0,104.96,104.96,23.34,82.0
2025-05-09 10:00:00,49.95,18.79,-4.91,88.84,88.84,5.07,51.6
2025-05-09 11:00:00,49.93,19.01,-10.97,70.95,70.95,-0.52,0.1
2025-05-09 12:00:00,49.05,18.38,-39.9,65.76,65.76,-0.88,-0.74
2025-05-09 13:00:00,47.76,16.93,-52.11,61.91,61.91,-1.35,-0.04
2025-05-09 14:00:00,45.76,16.02,-66.18,68.29,68.29,-2.03,-0.01
2025-05-09 15:00:00,45.33,14.75,-54.05,80.8,80.8,-0.93,0.09
2025-05-09 16:00:00,45.54,16.05,-22.6,84.44,84.44,0.68,52.66
2025-05-09 17:00:00,49.71,21.11,-0.57,100.06,100.06,64.48,79.06
2025-05-09 18:00:00,49.98,26.97,38.42,116.34,116.34,89.72,98.9
2025-05-09 19:00:00,55.05,36.61,58.65,121.93,121.93,107.85,120.0
2025-05-09 20:00:00,55.24,33.99,60.75,121.05,121.05,132.79,149.13
2025-05-09 21:00:00,49.9,28.28,51.99,110.97,110.97,123.67,130.35
2025-05-09 22:00:00,49.07,26.41,53.74,104.67,104.67,99.94,107.32
2025-05-09 23:00:00,44.0,22.93,48.69,89.93,89.93,87.75,98.32
2025-05-10 00:00:00,40.1,20.7,45.06,94.79,94.79,92.13,105.22
2025-05-10 01:00:00,38.83,19.41,42.11,90.05,90.05,84.93,102.91
2025-05-10 02:00:00,37.54,19.1,40.0,88.38,88.38,77.07,98.78
2025-05-10 03:00:00,37.25,18.29,35.45,86.19,86.19,74.48,96.28
2025-05-10 04:00:00,37.17,16.43,28.03,88.39,88.39,74.78,100.9
2025-05-10 05:00:00,39.02,16.0,37.0,90.18,90.18,90.45,100.47
2025-05-10 06:00:00,47.63,15.0,57.12,107.57,107.57,115.2,97.73
2025-05-10 07:00:00,54.58,12.76,69.99,120.6,120.6,109.47,93.91
2025-05-10 08:00:00,56.17,14.01,74.07,133.0,133.0,95.6,73.72
2025-05-10 09:00:00,53.07,13.77,59.56,110.22,110.22,67.39,9.02
2025-05-10 10:00:00,49.82,12.64,50.89,105.89,105.89,20.84,-0.07
2025-05-10 11:00:00,46.93,12.46,46.88,100.94,100.94,2.87,-22.88
2025-05-10 12:00:00,42.7,11.72,42.13,96.83,96.83,0.52,-58.48
2025-05-10 13:00:00,37.5,6.0,46.28,92.91,92.91,0.02,-114.53
2025-05-10 14:00:00,37.1,2.36,47.44,91.72,91.72,0.02,-110.51
2025-05-10 15:00:00,37.06,0.93,53.25,96.3,96.3,20.42,-49.52
2025-05-10 16:00:00,37.38,2.97,57.63,107.92,107.92,65.46,-5.94
2025-05-10 17:00:00,42.7,6.23,65.92,117.48,117.48,85.88,23.99
2025-05-10 18:00:00,48.9,12.1,74.16,120.39,120.39,105.91,95.27
2025-05-10 19:00:00,50.48,14.51,83.94,140.38,140.38,136.26,124.04
2025-05-10 20:00:00,51.98,14.73,90.12,147.49,147.49,170.72,163.2
2025-05-10 21:00:00,51.45,14.99,84.0,134.4,134.4,136.31,129.49
2025-05-10 22:00:00,51.22,14.7,79.91,117.59,117.59,104.87,107.72
2025-05-10 23:00:00,48.47,10.1,68.0,109.84,109.84,92.16,94.49
2025-05-11 00:00:00,44.06,5.79,70.0,100.0,100.0,96.76,97.8
2025-05-11 01:00:00,40.0,2.02,64.92,96.94,96.94,94.18,95.1
2025-05-11 02:00:00,37.94,0.13,60.39,96.0,96.0,90.03,94.51
2025-05-11 03:00:00,36.52,-0.01,56.67,97.28,97.28,89.09,95.42
2025-05-11 04:00:00,37.16,0.02,57.37,97.9,97.9,89.91,95.39
2025-05-11 05:00:00,36.83,3.74,63.09,104.23,104.23,90.7,95.45
2025-05-11 06:00:00,37.48,18.96,76.97,121.11,121.11,86.72,87.61
2025-05-11 07:00:00,39.11,22.66,85.99,148.33,148.33,79.84,65.76
2025-05-11 08:00:00,42.17,24.95,93.37,167.78,167.78,56.47,4.96
2025-05-11 09:00:00,43.0,22.5,85.71,135.47,135.47,6.8,-0.1
2025-05-11 10:00:00,39.2,20.14,79.48,126.71,126.71,0.0,-12.02
2025-05-11 11:00:00,38.72,19.07,77.66,115.79,115.79,-10.47,-51.95
2025-05-11 12:00:00,36.85,16.46,74.25,104.53,104.53,-21.21,-212.82
2025-05-11 13:00:00,36.22,14.15,69.16,100.01,100.01,-21.99,-250.32
2025-05-11 14:00:00,33.41,8.71,61.06,99.37,99.37,-24.23,-230.98
2025-05-11 15:00:00,32.09,8.01,62.05,109.51,109.51,-11.46,-110.06
2025-05-11 16:00:00,32.09,8.07,62.12,113.54,113.54,-0.41,-18.52
2025-05-11 17:00:00,34.7,13.89,69.43,115.27,115.27,32.77,-0.08
2025-05-11 18:00:00,37.36,18.33,77.66,123.63,123.63,81.83,85.96
2025-05-11 19:00:00,39.9,22.0,81.19,147.0,147.0,101.68,117.11
2025-05-11 20:00:00,37.88,22.24,80.0,132.8,132.8,122.5,124.86
2025-05-11 21:00:00,37.61,23.97,79.62,118.4,118.4,103.48,109.55
2025-05-11 22:00:00,37.26,21.85,75.34,113.99,113.99,86.26,98.45
2025-05-11 23:00:00,35.02,20.01,68.62,101.66,101.66,68.37,84.68
2025-05-12 00:00:00,35.78,21.4,62.26,98.53,98.53,65.49,86.0
2025-05-12 01:00:00,29.56,18.93,58.2,90.55,90.55,54.5,81.28
2025-05-12 02:00:00,26.7,18.06,56.31,89.84,89.84,44.52,80.95
2025-05-12 03:00:00,22.66,17.05,54.81,90.0,90.0,41.22,81.48
2025-05-12 04:00:00,20.91,16.84,55.01,90.84,90.84,46.33,84.65
2025-05-12 05:00:00,20.4,19.3,58.84,98.99,98.99,43.5,97.71
2025-05-12 06:00:00,23.64,26.53,69.99,116.99,116.99,17.61,137.05
2025-05-12 07:00:00,23.04,33.36,79.37,130.0,130.0,4.79,141.15
2025-05-12 08:00:00,26.79,26.68,86.12,137.98,137.98,2.35,108.49
2025-05-12 09:00:00,20.34,24.0,80.1,113.3,113.3,-2.8,69.74
2025-05-12 10:00:00,9.93,22.54,75.78,101.6,101.6,-25.0,0.49
2025-05-12 11:00:00,8.05,22.0,73.84,97.48,97.48,-69.64,-3.91
2025-05-12 12:00:00,9.48,20.0,68.88,83.42,83.42,-100.06,-25.0
2025-05-12 13:00:00,-0.51,18.03,62.06,76.67,76.67,-135.45,-35.0
2025-05-12 14:00:00,-15.06,17.03,60.06,72.95,72.95,-132.85,-29.9
2025-05-12 15:00:00,-22.96,17.05,60.0,75.89,75.89,-85.08,-8.59
2025-05-12 16:00:00,-8.54,17.1,62.75,80.94,80.94,-30.0,-0.01
2025-05-12 17:00:00,9.91,21.53,70.0,94.01,94.01,-1.33,72.58
2025-05-12 18:00:00,30.34,25.28,74.97,107.98,107.98,22.5,107.12
2025-05-12 19:00:00,36.92,27.83,80.97,122.22,122.22,67.94,141.41
2025-05-12 20:00:00,40.0,28.76,80.97,124.98,124.98,75.74,172.7
2025-05-12 21:00:00,40.87,26.52,78.08,117.99,117.99,58.26,117.25
2025-05-12 22:00:00,41.92,25.15,74.51,101.18,101.18,44.6,100.11
2025-05-12 23:00:00,36.02,23.6,66.01,97.82,97.82,35.61,92.97
2025-05-13 00:00:00,35.69,23.92,65.04,104.91,104.91,26.84,89.87
2025-05-13 01:00:00,29.74,22.05,63.15,99.98,99.98,25.88,88.55
2025-05-13 02:00:00,29.37,20.46,60.74,95.85,95.85,25.71,89.2
2025-05-13 03:00:00,29.41,19.97,60.85,98.55,98.55,24.7,93.94
2025-05-13 04:00:00,30.43,20.16,59.9,99.49,99.49,27.0,96.71
2025-05-13 05:00:00,35.73,22.58,60.69,100.18,100.18,39.68,104.0
2025-05-13 06:00:00,46.16,32.09,60.33,96.96,96.96,79.97,136.77
2025-05-13 07:00:00,53.01,43.68,62.87,94.72,94.72,106.6,128.33
2025-05-13 08:00:00,53.01,43.09,67.64,94.47,94.47,78.47,100.42
2025-05-13 09:00:00,47.26,35.8,63.0,89.08,89.08,43.51,79.36
2025-05-13 10:00:00,40.0,35.79,60.69,73.1,73.1,10.38,16.09
2025-05-13 11:00:00,36.7,34.0,57.96,30.12,30.12,-0.97,-0.75
2025-05-13 12:00:00,34.7,32.44,58.78,15.53,15.53,-2.69,-6.0
2025-05-13 13:00:00,32.74,30.49,51.63,5.55,5.55,-2.27,-16.0
2025-05-13 14:00:00,31.33,28.8,48.96,5.06,5.06,-2.46,-6.55
2025-05-13 15:00:00,30.98,28.72,48.0,6.17,6.17,-0.73,-3.83
2025-05-13 16:00:00,32.06,28.33,49.78,27.72,27.72,0.07,0.55
2025-05-13 17:00:00,36.05,34.88,57.0,77.26,77.26,55.01,74.0
2025-05-13 18:00:00,43.6,34.73,64.03,105.98,105.98,83.12,105.23
2025-05-13 19:00:00,48.95,34.88,75.91,111.12,111.12,146.18,151.07
2025-05-13 20:00:00,48.96,33.5,77.76,119.32,119.32,139.0,223.58
2025-05-13 21:00:00,47.61,29.87,79.96,114.43,114.43,88.7,148.96
2025-05-13 22:00:00,46.88,23.91,78.35,109.96,109.96,69.55,111.97
2025-05-13 23:00:00,41.26,20.06,72.63,104.97,104.97,52.7,102.63
2025-05-14 00:00:00,38.34,18.15,75.38,102.37,102.37,48.58,102.78
2025-05-14 01:00:00,35.83,17.91,69.0,98.18,98.18,43.43,97.3
2025-05-14 02:00:00,35.32,16.75,65.65,94.3,94.3,35.35,95.41
2025-05-14 03:00:00,34.96,16.96,62.2,85.95,85.95,34.08,96.96
2025-05-14 04:00:00,35.6,18.17,62.2,87.29,87.29,28.89,98.56
2025-05-14 05:00:00,38.79,19.03,68.0,95.08,95.08,52.35,103.94
2025-05-14 06:00:00,48.43,23.33,73.78,81.33,81.33,71.88,128.58
2025-05-14 07:00:00,54.76,29.25,80.0,73.87,73.87,77.33,122.51
2025-05-14 08:00:00,55.53,29.48,82.14,75.69,75.69,51.5,99.56
2025-05-14 09:00:00,46.98,27.44,78.96,54.9,54.9,5.64,70.92
2025-05-14 10:00:00,40.71,24.28,70.0,25.09,25.09,-2.33,0.2
2025-05-14 11:00:00,36.3,23.0,67.21,13.89,13.89,-11.12,-1.67
2025-05-14 12:00:00,34.26,21.32,67.21,9.73,9.73,-36.33,-18.16
2025-05-14 13:00:00,34.0,19.5,63.0,1.85,1.85,-42.95,-29.91
2025-05-14 14:00:00,33.84,19.62,60.7,0.16,0.16,-39.66,-31.82
2025-05-14 15:00:00,34.04,19.3,60.0,1.78,1.78,-19.86,-12.79
2025-05-14 16:00:00,34.93,19.84,60.05,32.29,32.29,-2.93,-1.33
2025-05-14 17:00:00,37.3,23.42,65.0,90.5,90.5,-0.04,30.94
2025-05-14 18:00:00,43.95,26.9,76.94,105.63,105.63,43.74,91.6
2025-05-14 19:00:00,47.91,28.99,80.21,116.0,116.0,83.9,114.0
2025-05-14 20:00:00,48.45,30.08,84.9,127.13,127.13,93.47,158.45
2025-05-14 21:00:00,48.36,27.06,87.02,127.99,127.99,76.41,132.59
2025-05-14 22:00:00,45.19,25.2,85.0,119.14,119.14,45.35,109.08
2025-05-14 23:00:00,40.36,21.89,78.69,107.92,107.92,27.71,99.86
2025-05-15 00:00:00,37.1,19.05,72.39,119.04,119.04,30.56,98.06
2025-05-15 01:00:00,35.68,17.53,66.75,107.61,107.61,32.34,89.88
2025-05-15 02:00:00,35.57,17.03,60.76,103.54,103.54,39.38,87.8
2025-05-15 03:00:00,35.44,17.07,57.99,108.87,108.87,41.8,87.63
2025-05-15 04:00:00,34.38,17.07,56.66,108.03,108.03,37.96,90.28
2025-05-15 05:00:00,36.21,19.71,54.87,126.15,126.15,52.87,98.94
2025-05-15 06:00:00,46.65,24.08,55.17,151.03,151.03,85.01,119.9
2025-05-15 07:00:00,50.99,27.39,60.75,168.79,168.79,88.16,119.91
2025-05-15 08:00:00,55.07,27.97,60.6,149.12,149.12,84.45,102.06
2025-05-15 09:00:00,47.82,23.0,60.09,124.81,124.81,48.42,75.65
2025-05-15 10:00:00,44.84,22.65,55.73,105.58,105.58,7.36,4.58
2025-05-15 11:00:00,40.94,21.6,53.02,99.62,99.62,-0.08,-0.08
2025-05-15 12:00:00,38.77,19.96,51.96,94.75,94.75,-9.95,-4.97
2025-05-15 13:00:00,35.67,18.63,48.49,90.77,90.77,-11.18,-14.76
2025-05-15 14:00:00,35.57,18.45,45.05,89.42,89.42,-9.91,-14.25
2025-05-15 15:00:00,34.28,18.0,47.69,90.54,90.54,-0.09,-6.62
2025-05-15 16:00:00,35.52,18.0,51.16,91.39,91.39,1.73,-0.6
2025-05-15 17:00:00,40.0,19.99,55.43,100.05,100.05,30.33,3.83
2025-05-15 18:00:00,44.11,22.05,70.96,117.84,117.84,73.66,76.11
2025-05-15 19:00:00,45.8,24.92,75.29,124.98,124.98,101.24,108.97
2025-05-15 20:00:00,44.37,25.9,75.65,131.79,131.79,110.2,130.74
2025-05-15 21:00:00,43.23,25.25,72.64,124.07,124.07,83.8,125.13
2025-05-15 22:00:00,43.5,21.85,70.73,110.59,110.59,63.64,110.49
2025-05-15 23:00:00,38.91,18.86,65.0,93.79,93.79,48.67,101.0
2025-05-16 00:00:00,34.5,20.0,53.05,78.96,78.96,51.14,94.5
2025-05-16 01:00:00,34.5,18.14,47.63,73.1,73.1,47.76,88.47
2025-05-16 02:00:00,34.01,17.08,41.31,70.01,70.01,39.62,84.91
2025-05-16 03:00:00,32.07,16.43,34.49,63.56,63.56,49.49,85.0
2025-05-16 04:00:00,33.09,14.95,29.72,65.9,65.9,44.44,88.76
2025-05-16 05:00:00,35.05,14.54,27.86,74.39,74.39,57.5,98.26
2025-05-16 06:00:00,42.7,14.94,22.08,99.77,99.77,81.35,113.18
2025-05-16 07:00:00,47.21,16.0,25.25,114.99,114.99,95.81,117.6
2025-05-16 08:00:00,49.3,15.71,31.39,119.54,119.54,82.98,106.66
2025-05-16 09:00:00,45.06,13.39,30.91,102.83,102.83,53.1,78.99
2025-05-16 10:00:00,44.23,10.08,24.22,82.77,82.77,11.5,11.11
2025-05-16 11:00:00,43.93,10.85,29.2,76.0,76.0,0.08,-0.01
2025-05-16 12:00:00,41.7,13.27,28.96,66.84,66.84,-0.02,-3.15
2025-05-16 13:00:00,39.97,11.86,9.93,52.09,52.09,-0.71,-1.97
2025-05-16 14:00:00,38.87,8.87,2.4,21.25,21.25,-0.16,-1.55
2025-05-16 15:00:00,37.97,11.24,1.0,12.59,12.59,0.01,-0.01
2025-05-16 16:00:00,35.9,11.03,10.1,43.23,43.23,10.0,2.98
2025-05-16 17:00:00,39.05,14.5,49.96,74.0,74.0,44.95,69.79
2025-05-16 18:00:00,40.97,20.39,67.42,87.44,87.44,74.96,100.05
2025-05-16 19:00:00,42.8,26.09,81.0,105.0,105.0,96.06,111.81
2025-05-16 20:00:00,41.58,28.58,84.89,110.09,110.09,109.91,154.91
2025-05-16 21:00:00,41.38,29.42,79.47,106.52,106.52,87.89,143.23
2025-05-16 22:00:00,40.83,26.5,79.57,104.99,104.99,82.57,116.08
2025-05-16 23:00:00,36.79,23.08,65.05,97.23,97.23,69.18,102.08
2025-05-17 00:00:00,35.7,18.93,60.51,77.65,77.65,69.52,93.0
